context_length,depth,total_token,top_k,config_label,mode,model,eagle_model,prompt,num_tokens,num_steps,wall_ms,tok_per_sec,mean_accepted_per_step,acceptance_rate,mean_verify_ms,verify_fraction
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,265,44,5850.6,45.3,6.023,0.049,62.695,0.4715
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,23,2015.0,77.4,6.783,0.0551,63.336,0.723
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,259,44,3802.3,68.1,5.886,0.0479,63.644,0.7365
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,264,58,5007.4,52.7,4.552,0.037,63.919,0.7404
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,16,1420.8,56.3,5.0,0.0407,63.162,0.7113
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,56,4829.2,53.4,4.607,0.0375,63.838,0.7403
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,260,40,3459.4,75.2,6.5,0.0528,63.544,0.7347
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,257,44,3800.2,67.6,5.841,0.0475,63.633,0.7368
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",262,64,5507.8,47.6,4.094,0.0333,63.815,0.7415
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",257,56,4850.3,53.0,4.589,0.0373,64.064,0.7397
0,6,123,24,b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,262,46,3977.2,65.9,5.696,0.0463,63.745,0.7373
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,23,2724.0,57.3,6.783,0.0551,94.058,0.7942
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,259,43,3663.6,70.7,6.023,0.049,62.284,0.731
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,264,58,4934.3,53.5,4.552,0.037,62.533,0.735
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,16,1400.0,57.1,5.0,0.0407,61.77,0.706
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,56,4751.7,54.3,4.607,0.0375,62.358,0.7349
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,259,44,3754.1,69.0,5.886,0.0479,62.315,0.7304
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,257,44,3747.3,68.6,5.841,0.0475,62.29,0.7314
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",259,58,4919.0,52.7,4.466,0.0363,62.318,0.7348
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",257,56,4775.1,53.8,4.589,0.0373,62.608,0.7342
0,6,123,24,b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,258,44,3749.5,68.8,5.864,0.0477,62.343,0.7316
