context_length,depth,total_token,top_k,config_label,mode,model,eagle_model,prompt,num_tokens,num_steps,wall_ms,tok_per_sec,mean_accepted_per_step,acceptance_rate,mean_verify_ms,verify_fraction
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,25,1927.1,80.9,6.24,0.2013,54.694,0.7095
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,49,3718.1,69.4,5.265,0.1698,54.902,0.7235
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,261,64,4841.3,53.9,4.078,0.1316,55.013,0.7272
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,20,1546.0,51.7,4.0,0.129,54.245,0.7017
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,60,4537.8,56.9,4.3,0.1387,54.964,0.7267
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,257,60,4528.0,56.8,4.283,0.1382,54.799,0.7261
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,264,50,3788.3,69.7,5.28,0.1703,54.819,0.7235
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",258,65,4905.9,52.6,3.969,0.128,54.885,0.7272
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",263,69,5229.0,50.3,3.812,0.123,55.149,0.7277
0,6,31,6,b=6 d=6 tt=31,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,260,50,3796.0,68.5,5.2,0.1677,54.97,0.7241
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,22,2403.5,64.9,7.091,0.0865,58.957,0.5396
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,259,44,4720.9,54.9,5.886,0.0718,59.158,0.5514
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,266,60,6419.8,41.4,4.433,0.0541,59.404,0.5552
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,18,1972.6,40.6,4.444,0.0542,58.456,0.5334
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,57,6093.2,42.3,4.526,0.0552,59.286,0.5546
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,258,42,4508.8,57.2,6.143,0.0749,59.112,0.5506
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,265,46,4930.0,53.8,5.761,0.0703,59.144,0.5518
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",263,69,7351.6,35.8,3.812,0.0465,59.231,0.5559
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",258,62,6646.6,38.8,4.161,0.0507,59.535,0.5554
0,16,82,6,b=6 d=16 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,264,45,4834.0,54.6,5.867,0.0715,59.286,0.5519
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,22,2402.5,64.9,7.091,0.0865,58.828,0.5387
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,260,45,4830.7,53.8,5.778,0.0705,59.181,0.5513
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,266,59,6321.0,42.1,4.508,0.055,59.446,0.5549
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,18,1975.0,40.5,4.444,0.0542,58.51,0.5333
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,57,6095.3,42.3,4.526,0.0552,59.26,0.5542
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,258,42,4513.1,57.2,6.143,0.0749,59.145,0.5504
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,265,46,4933.5,53.7,5.761,0.0703,59.155,0.5516
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",263,68,7251.5,36.3,3.868,0.0472,59.247,0.5556
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",258,62,6645.7,38.8,4.161,0.0507,59.478,0.5549
0,16,82,6,b=6 d=16 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,264,45,4837.0,54.6,5.867,0.0715,59.303,0.5517
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,21,2841.8,54.9,7.429,0.0604,62.378,0.461
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,260,43,5711.2,45.5,6.047,0.0492,62.679,0.4719
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,267,58,7675.9,34.8,4.603,0.0374,62.857,0.475
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,17,2310.6,34.6,4.706,0.0383,61.921,0.4556
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,56,7403.5,34.8,4.607,0.0375,62.759,0.4747
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,259,41,5446.3,47.6,6.317,0.0514,62.613,0.4714
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,265,45,5969.8,44.4,5.889,0.0479,62.661,0.4723
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",263,67,8834.4,29.8,3.925,0.0319,62.756,0.4759
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",258,60,7942.8,32.5,4.3,0.035,62.859,0.4748
0,24,123,6,b=6 d=24 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,265,44,5848.5,45.3,6.023,0.049,62.788,0.4724
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,21,2839.4,54.9,7.429,0.0604,62.195,0.46
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,41,5439.8,47.4,6.293,0.0512,62.388,0.4702
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,267,57,7537.1,35.4,4.684,0.0381,62.64,0.4737
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,17,2310.1,34.6,4.706,0.0383,61.845,0.4551
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,57,7523.2,34.3,4.526,0.0368,62.5,0.4735
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,259,41,5441.5,47.6,6.317,0.0514,62.412,0.4703
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,265,45,5964.0,44.4,5.889,0.0479,62.48,0.4714
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",263,67,8817.7,29.8,3.925,0.0319,62.46,0.4746
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",258,60,7931.5,32.5,4.3,0.035,62.632,0.4738
0,24,123,6,b=6 d=24 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,265,44,5840.6,45.4,6.023,0.049,62.559,0.4713
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,24,1968.1,79.3,6.5,0.0793,58.734,0.7162
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,43,3485.7,74.0,6.0,0.0732,59.086,0.7289
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,264,58,4692.5,56.3,4.552,0.0555,59.307,0.733
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,17,1409.0,56.8,4.706,0.0574,58.372,0.7043
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,56,4522.4,57.0,4.607,0.0562,59.2,0.7331
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,257,44,3561.2,72.2,5.841,0.0712,59.017,0.7292
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,264,46,3721.6,70.9,5.739,0.07,59.046,0.7298
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",262,66,5318.4,49.3,3.97,0.0484,59.195,0.7346
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",257,58,4703.5,54.6,4.431,0.054,59.435,0.7329
0,6,82,16,b=16 d=6 tt=82,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,262,46,3730.3,70.2,5.696,0.0695,59.213,0.7302
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,24,2705.5,57.7,6.5,0.0793,89.381,0.7929
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,259,45,3646.5,71.0,5.756,0.0702,59.061,0.7289
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,264,58,4693.3,56.3,4.552,0.0555,59.276,0.7325
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,17,1409.8,56.7,4.706,0.0574,58.337,0.7034
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,56,4521.2,57.1,4.607,0.0562,59.107,0.7321
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,259,45,3641.4,71.1,5.756,0.0702,58.927,0.7282
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,264,46,3720.9,71.0,5.739,0.07,58.968,0.729
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",259,63,5074.8,51.0,4.111,0.0501,59.046,0.733
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",257,58,4705.6,54.6,4.431,0.054,59.394,0.7321
0,6,82,16,b=16 d=6 tt=82,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,258,45,3649.7,70.7,5.733,0.0699,59.118,0.7289
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,19,2546.0,61.3,8.211,0.0375,78.881,0.5887
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,260,39,5152.3,50.5,6.667,0.0304,79.539,0.6021
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,267,55,7252.5,36.8,4.855,0.0222,79.979,0.6065
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,14,1894.0,42.2,5.714,0.0261,78.36,0.5792
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,55,7226.5,35.7,4.691,0.0214,79.645,0.6062
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,260,38,5014.8,51.8,6.842,0.0312,79.352,0.6013
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,257,38,5010.0,51.3,6.763,0.0309,79.281,0.6013
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",263,62,8138.5,32.3,4.242,0.0194,79.713,0.6073
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",258,49,6481.4,39.8,5.265,0.024,80.02,0.605
0,16,219,16,b=16 d=16 tt=219,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,265,41,5417.1,48.9,6.463,0.0295,79.632,0.6027
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,19,3258.4,47.9,8.211,0.0375,116.148,0.6773
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,260,39,5060.0,51.4,6.667,0.0304,77.078,0.5941
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,267,55,7102.3,37.6,4.855,0.0222,77.167,0.5976
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,80,14,1876.2,42.6,5.714,0.0261,76.942,0.5741
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,258,55,7122.2,36.2,4.691,0.0214,77.538,0.5988
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,260,39,5083.1,51.2,6.667,0.0304,77.582,0.5952
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,257,38,4950.2,51.9,6.763,0.0309,77.473,0.5947
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",263,62,8017.8,32.8,4.242,0.0194,77.546,0.5996
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",258,49,6376.6,40.5,5.265,0.024,77.711,0.5972
0,16,219,16,b=16 d=16 tt=219,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,265,41,5323.6,49.8,6.463,0.0295,77.214,0.5947
0,24,329,16,b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",156,18,3488.2,44.7,8.667,0.0263,113.941,0.588
0,24,329,16,b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,260,38,7002.8,37.1,6.842,0.0208,107.899,0.5855
0,24,329,16,b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,267,55,10067.7,26.5,4.855,0.0148,107.443,0.587
